shop_id,offer_count,rating
19445,203,4
19446,15,4
19447,148,4
19448,6,4
19449,804,3
19450,702,3
19451,854,4
19452,2244,4
19453,122,4
19454,329,4
19456,836,3
19457,322,4
19458,181,2
19459,1775,5
19460,7,4
19462,1581,4
19463,18,4
19464,9314,3
19466,420,4
19467,407,4
19468,146,3
19469,45,4
19470,358,2
19471,4664,3
19472,69,4
19473,273,4
19474,30,5
19475,57,4
19476,224,4
19477,38,4
19480,16454,4
19481,14396,4
19482,6,4
19483,249,4
19484,1838,3
19485,164,4
19486,485,4
19488,218,4
19489,2842,4
19490,5467,1
19491,227,5
19492,246,4
19493,760,4
19494,7,3
19495,1199,4
19496,35,5
19497,198,1
19498,3053,4
19499,4,4
19500,1735,4
19501,184,3
19502,133,4
19503,14,4
19504,187,4
19505,15,4
19506,61,4
19507,1290,4
19509,83,3
19510,46624,4
19511,5,4
19512,61,1
19513,305,4
19514,5147,4
19515,36583,2
19516,237,4
19517,2073,4
19518,36571,2
19520,4671,4
19521,36546,2
19522,36555,2
19523,29,4
19524,1506,3
19527,76,4
19528,5,4
19529,21,1
19530,3017,5
19531,33,4
19532,3017,5
19533,3017,5
19534,3017,5
19535,3024,5
19536,3017,5
19537,121,3
19538,3,4
19539,283,4
19541,3024,5
19542,110,4
19543,771,4
19544,41,4
19545,47777,4
19546,661,4
19547,31,3
19548,3017,5
19549,718,4
19550,3017,5
19551,3024,5
19553,3641,4
19554,3017,5
19555,3017,5
19556,3017,5
19557,3017,5
19558,3017,5
19559,3017,5
19560,3017,5
19561,261,4
19562,3017,5
19563,3017,5
19564,61,4
19565,3017,5
19566,5859,4
19567,3017,5
19568,548,4
19569,4,4
19570,731,2
19571,45372,3
19572,4093,2
19573,464,3
19575,176,4
19576,2207,4
19577,94,4
19578,516,4
19579,27,5
19580,1707,4
19581,12,4
19583,1154,5
19584,313,4
19585,451,5
19586,53,1
19588,9244,5
19589,23,4
19590,29,4
19591,45780,2
19592,31,3
19593,18,2
19594,4427,3
19595,28625,5
19596,1680,4
19597,102,4
19599,524,4
19600,214,4
19601,1153,4
19602,1630,4
19603,428,1
19604,323,4
19605,16768,5
19606,422,4
19607,7673,3
19608,42,4
19610,737,4
19611,157,4
19612,125,4
19613,47,4
19614,21750,4
19615,12,4
19616,382,4
19617,79,3
19618,1259,3
19621,236,4
19622,2577,5
19623,25,1
19624,753,4
19626,38,4
19627,54,4
19628,2800,3
19629,13116,1
19630,43,4
19631,18,4
19632,285,4
19633,8609,1
19634,2989,5
19635,780,4
19636,226,1
19637,50,4
19641,93,3
19642,54,4
19645,542,3
19646,138,4
19647,913,5
19648,105,5
19652,93,4
19653,773,5
19654,46083,3
19655,1953,4
19657,126,4
19658,148,4
19659,3341,3
19660,6823,4
19661,546,4
19662,97,4
19663,57255,3
19664,333,4
19665,407,4
19666,32315,4
19667,407,4
19668,1,4
19669,42,4
19670,3819,5
19671,21,3
19674,588,4
19675,3662,2
19676,5274,4
19677,420,4
19678,28,4
19679,54,4
19680,178,4
19681,92,4
19682,6,4
19683,471,4
19684,43,4
19685,97,4
19686,138,5
19687,39,4
19688,159,4
19689,781,3
19691,14156,3
19692,52,4
19693,376,3
19695,22,5
19696,73,4
19697,1143,4
19698,2,3
19699,1292,4
19700,171,4
19701,224,1
19702,10,4
19703,39,5
19704,33,4
19705,10244,5
19706,562,5
19708,3157,2
19710,93,4
19711,29,3
19712,285,3
19713,7395,5
19714,12,4
19715,30,3
19716,6,4
19717,4,4
19718,90,4
19719,4274,4
19721,203,4
19722,131,4
19723,442,3
19724,90,4
19725,90,4
19726,114,4
19727,52,4
19728,5,4
19729,121,4
19730,89,4
19731,171,4
19733,45,4
19734,2730,3
19735,545,4
19737,515,4
19739,1348,4
19740,4155,2
19741,558,3
19743,51,1
19744,1,3
19745,3145,1
19746,274,4
19747,332,4
19748,1893,5
19749,91,4
19750,1532,4
19751,42,5
19752,97,4
19753,200,4
19755,365,4
19756,152,4
19757,89,4
19758,2731,4
19759,93,4
19760,23,4
19761,104,4
19762,89,4
19763,395,3
19764,1115,4
19765,1,4
19766,15592,5
19767,24,4
19768,11051,4
19769,60,4
19770,122,4
19771,98,4
19772,115,4
19773,53,4
19774,93,4
19775,41,4
19776,9,4
19777,61,2
19778,3,4
19779,173,4
19780,999,4
19781,1009,4
19782,265,2
19783,39,4
19786,21,4
19787,932,4
19788,1186,5
19789,154,4
19790,378,4
19791,5,4
19792,1200,3
19793,92,4
19794,92,4
19795,114,4
19796,1218,3
19797,92,4
19799,112,4
19800,152,4
19801,327,3
19802,95,4
19803,237,4
19804,1496,3
19805,892,5
19806,155,3
19808,143,4
19809,109,4
19811,109,4
19812,34582,4
19813,8,4
19814,128,4
19815,108,4
19816,15388,5
19818,2105,4
19819,37,4
19820,1,4
19821,4733,4
19822,56,4
19823,782,4
19824,106,1
19825,7,3
19827,15,4
19829,1866,4
19831,872,3
19832,39,4
19833,543,4
19834,147,4
19835,1,3
19836,3816,4
19837,275,4
19839,229,4
19840,4180,4
19842,1,4
19843,163,4
19844,7,4
19845,5165,3
19846,878,4
19847,2782,5
19848,585,3
19849,5265,2
19850,713,4
19851,1,4
19853,201,4
19854,865,4
19855,1382,1
19857,715,4
19858,1037,4
19859,20,1
19860,109,4
19861,84,4
19862,720,3
19864,8410,5
19865,2413,4
19866,99,4
19867,8321,5
19868,113,2
19869,149,4
19870,1015,3
19871,113,4
19872,84,4
19873,9145,3
19875,536,4
19876,20,4
19878,418,4
19879,17,4
19883,424,4
19884,33,4
19885,10,1
19886,3767,5
19887,543,4
19888,1871,5
19889,143,4
19890,735,3
19891,443,4
19892,5816,4
19893,1326,4
19894,38122,5
19895,24,4
19897,7,3
19898,71,4
19900,2568,3
19901,844,4
19902,8,4
19903,3045,5
19905,33141,1
19908,86,4
19909,712,4
19910,245,3
19911,249,4
19912,206,4
19913,23,4
19915,213,3
19916,3564,4
19917,132,4
19918,9421,3
19919,6471,4
19920,7446,4
19923,1940,3
19924,58,4
19925,1,4
19926,1935,4
19927,10,4
19928,59,4
19929,180,4
19930,180,3
19932,180,4
19933,180,4
19934,180,4
19935,180,4
19936,3031,2
19937,180,3
19938,127,4
19939,131,5
19940,95,4
19941,4,4
19942,14211,3
19943,2,4
19944,821,4
19945,86,4
19946,78,4
19947,3270,3
19948,1904,3
19949,45827,2
19950,21,4
19952,53189,1
19953,3,4
19954,11,4
19955,80,4
19956,153,4
19958,2725,4
19959,493,4
19960,84,4
19961,14,4
19962,73516,2
19964,66,4
19965,15767,4
19966,1317,3
19967,24,3
19970,68,4
19971,2625,4
19972,369,5
19973,1074,3
19974,57,4
19975,481817,4
19976,610,3
19977,6544,4
19978,76,4
19981,288,4
19982,1860,3
19983,460,4
19985,23,4
19986,7716,4
19987,276,4
19988,208,4
19989,45,4
19991,947,4
19992,354,4
19993,341,2
19994,50,4
19995,114,3
19997,35,4
19998,1771,4
19999,692,5
20000,210,4
20001,407,4
20002,5500,4
20003,355,3
20004,240,4
20005,14441,5
20007,33,4
20008,183,4
20009,1869,4
20010,360,3
20011,482,3
20012,98,4
20013,794,4
20014,964,4
20016,4,4
20018,14822,5
20019,75,4
20020,191,4
20021,27,4
20022,25,2
20023,130,4
20024,2190,4
20025,1220,4
20028,6485,5
20029,1341,4
20030,7,3
20031,137,4
20032,10612,4
20033,6,4
20034,982,2
20035,362,4
20036,296,3
20037,485,4
20039,2342,4
20040,210,4
20041,727,4
20042,14,3
20043,2,4
20045,41,3
20046,69,3
20047,264,4
20048,9155,4
20049,609,4
20050,36,4
20051,402,3
20052,1486,4
20053,1077,4
20054,368,3
20055,70,4
20056,5514,4
20057,5,3
20058,14,4
20059,274,4
20061,307,4
20063,137,4
20064,83,5
20066,1312,2
20067,46427,5
20068,46145,5
20069,341,4
20071,294,4
20072,46156,5
20073,46136,5
20074,46147,5
20075,2456,1
20076,201,4
20077,46157,5
20078,46208,5
20079,3046,4
20080,421,2
20081,98,4
20083,329,4
20084,447,4
20085,107,3
20087,284,1
20089,8427,5
20090,13169,5
20091,13,4
20092,178,4
20093,4,4
20094,962,4
20095,406,4
20096,7433,4
20097,15,4
20098,34112,4
20099,8913,5
20100,8943,5
20101,258,4
20102,2453,4
20103,1793,5
20104,1,4
20107,11,4
20108,83,4
20109,17,4
20110,580,4
20112,9093,4
20113,826,4
20114,826,4
20115,826,4
20116,19,5
20117,226,4
20118,75,3
20119,192,4
20120,4022,1
20121,33,3
20122,129,4
20123,1112,4
20124,2702,3
20126,1049,5
20128,8,4
20129,12,4
20130,1602,2
20131,5068,4
20132,4249,5
20133,16,4
20134,586,4
20135,1,4
20136,26,4
20137,1457,5
20138,293,4
20139,1681,5
20140,236,4
20141,846,4
20143,3027,2
20144,1866,3
20145,11,4
20146,15,4
20147,1050,4
20148,333,5
20149,25,4
20150,29528,4
20151,17,4
20152,29,3
20153,294,3
20154,11401,2
20155,1144,2
20156,129,3
20157,30,4
20158,15436,4
20159,2062,3
20160,1064,4
20161,17898,4
20162,41,5
20163,33857,4
20164,10,4
20165,69,4
20166,165,4
20167,69,3
20168,17,4
20169,536,4
20171,31,4
20172,200,4
20173,5,1
20175,967,3
20176,3045,4
20177,18921,4
20178,49,4
20179,5039,5
20180,123,4
20181,2494,4
20183,829,5
20184,170,4
20185,48,4
20186,16438,4
20187,7269,2
20189,70,4
20190,66,3
20191,2864,2
20192,34119,5
20193,96,3
20194,131,4
20195,5586,1
20196,267,4
20198,1629,4
20199,511,4
20200,33141,3
20201,153,4
20202,46624,4
20203,778,1
20204,2726,4
20205,1095,4
20206,68,4
20207,2489,2
20208,170,4
20209,6,5
20210,390,4
20211,87,5
20212,71,3
20213,25912,3
20214,108,4
20215,287,1
20216,4022,3
20217,16,4
20218,1606,1
20221,22479,4
20222,197,3
20223,31,4
20225,113,4
20227,75,4
20228,1414,4
20229,22,4
20230,2612,4
20231,25912,3
20232,2219,3
20234,112,2
20235,86621,4
20236,4696,3
20237,1824,4
20240,32,4
20241,490,4
20242,271,4
20243,2849,4
20244,87,4
20245,67,1
20246,203,4
20247,18722,5
20248,24536,3
20249,58,4
20250,2539,1
20251,607,4
20252,665,4
20253,3757,4
20254,416,1
20255,7421,5
20256,7302,5
20257,7378,5
20258,3284,4
20259,5,4
20261,7422,5
20262,9256,5
20263,7,4
20264,188,4
20265,372,4
20266,1439,4
20267,2136,5
20268,1374,4
20269,1026,4
20270,46624,4
20271,46678,4
20272,46560,3
20273,2155,4
20274,98048,4
20275,4084,5
20276,46560,3
20277,46624,3
20278,71,4
20279,53,3
20281,68158,5
20282,46622,4
20283,46560,3
20284,46560,3
20285,46628,1
20286,46560,2
20287,46628,4
20288,46560,4
20289,46628,3
20290,4073,4
20292,266,4
20293,2630,4
20294,4307,2
20295,9246,3
20296,1393,3
20297,84,4
20298,67,3
20302,9,5
20303,9,5
20304,11,4
20305,99,4
20306,35,4
20307,60,4
20308,430,4
20309,8363,2
20310,192,4
20311,263,2
20312,33075,4
20313,334,2
20314,1,4
20316,10,1
20317,15,4
20319,180,3
20320,16,3
20321,1,3
20322,4270,5
20323,77,5
20324,80,3
20325,130,4
20330,174,1
20331,297,1
20332,1485,5
20333,1535,5
20334,1657,5
20336,124,5
20337,2805,2
20338,6,4
20339,819,4
20340,222,4
20341,92,3
20342,5524,4
20343,1085,3
20344,2223,3
20345,29,1
20347,2135,3
20348,39,3
20349,796,5
20351,2368,5
20352,360,4
20353,78,2
20354,1575,4
20355,43343,2
20356,7,3
20357,88,4
20358,583,4
20359,5039,5
20360,5039,5
20361,110,4
20362,144,4
20363,24,4
20364,5039,5
20366,436,3
20367,5039,5
20368,123,4
20369,199,2
20370,4,4
20371,5039,5
20372,5039,5
20373,5039,5
20374,92,3
20375,5039,5
20376,5039,5
20377,2751,3
20378,519,4
20379,1479,4
20380,46,4
20381,351,5
20382,7,3
20383,32,4
20384,4586,4
20385,798,4
20386,3465,4
20387,464,4
20388,1428,2
20389,65,4
20390,18202,2
20391,4,4
20393,10209,2
20394,11,4
20396,280,4
20397,23,4
20398,1376,4
20399,67,4
20400,84,3
20401,17,4
20402,3,3
20403,59,4
20405,7369,5
20406,113,1
20408,225,1
20410,38,4
20411,5895,4
20414,2,3
20415,252,5
20417,3,4
20419,25290,4
20420,124,1
20421,24,4
20422,4,3
20423,42,4
20424,34,4
20425,78,4
20426,69,4
20427,65,4
20428,864,4
20430,666,3
20431,19780,4
20432,3336,3
20433,16985,4
20434,11,3
20435,179,4
20437,12,1
20438,706,1
20439,489,3
20440,5450,4
20441,732,1
20443,65,5
20444,139,3
20445,439,1
20446,17,4
20448,294,3
20449,83,1
20450,7,4
20451,20,3
20452,11791,5
20453,5603,1
20456,12,3
20457,134,4
20458,7975,4
20459,511,5
20460,511,5
20461,126,4
20464,248,5
20465,99,4
20466,103,3
20467,287,1
20468,4801,3
20469,40,4
20470,264,4
20471,61,3
20472,6,3
20473,6,4
20474,359,4
20475,2760,4
20476,34,3
20477,145,1
20478,473,4
20479,25179,2
20480,49575,3
20481,157,3
20482,21,4
20483,1402,1
20484,430,4
20485,1426,4
20486,42333,3
20487,25923,2
20489,1068,1
20490,5,4
20491,335,5
20492,72,3
20493,2358,2
20494,684,4
20496,64,4
20497,10761,2
20498,649,2
20499,391,4
20500,255,4
20501,1122,1
20503,1233,2
20504,240,3
20505,44,4
20506,4,4
20507,40,2
20508,541,4
20509,1133,4
20510,1145,4
20511,1133,4
20512,577,4
20513,2527,3
20514,511,5
20515,7804,4
20516,58,3
20517,3899,5
20518,26,4
20519,526,4
20520,2366,4
20522,333,2
20523,4,4
20524,7287,3
20525,10099,4
20526,3007,4
20527,753,3
20528,3272,5
20529,25,4
20530,4010,4
20531,363,4
20533,151,4
20534,93627,5
20535,94834,5
20536,53,4
20537,93581,5
20538,107,4
20539,28,4
20541,1601,3
20542,741,4
20543,223,3
20544,4228,5
20545,168,4
20546,3,4
20547,348,1
20548,860,4
20550,533,4
20552,3532,4
20554,19,4
20555,34,4
20556,214,3
20557,12,4
20559,29,4
20560,735,4
20561,6846,3
20562,34,4
20563,785,4
20564,79,4
20566,207,4
20569,1706,4
20570,122,4
20571,3,4
20572,350,4
20573,1521,5
20574,4,4
20575,13918,4
20576,58,4
20577,1886,4
20578,13383,1
20579,866,4
20581,85,4
20582,231,4
20583,88,4
20585,87,4
20586,1581,3
20588,13835,5
20589,105,4
20591,1759,4
20592,55,4
20594,426,4
20596,6,4
20597,3858,2
20598,126,4
20599,41,4
20600,99,4
20601,4,4
20602,455,1
20603,24,4
20605,574,4
20606,28,4
20608,3381,5
20609,133,4
20610,477,4
20611,144,3
20612,288,4
20613,142,4
20614,42,4
20616,142,3
20617,126,3
20618,168,2
20619,244,5
20620,387,4
20621,139,4
20622,1194,3
20623,94,4
20624,521,4
20625,380,4
20627,38,4
20628,1296,3
20629,9273,4
20630,13,3
20631,21,4
20632,162,3
20634,568,5
20635,11,4
20636,225,4
20637,86,4
20638,1436,4
20641,62,4
20642,17930,1
20644,5173,4
20646,1419,3
20647,8918,4
20649,10,3
20650,8,3
20651,1974,4
20652,97,4
20654,11102,3
20655,1639,4
20656,13933,4
20657,719,5
20658,13966,4
20659,2955,4
20660,5771,4
20661,5790,4
20662,27,4
20663,719,5
20664,5270,4
20665,640,4
20666,681,5
20667,7889,3
20668,21,3
20669,2000,4
20670,119,4
20671,4531,4
20672,428,4
20673,288,4
20675,4,3
20677,2428,4
20678,63,4
20679,950,1
20680,1147,4
20681,393,4
20682,1501,3
20683,280,3
20684,1037,4
20685,251,5
20686,582,4
20688,13,4
20689,509,4
20690,11811,3
20691,309,4
20694,4,4
20695,3955,4
20697,622,3
20698,756,4
20699,6787,2
20700,28,4
20701,1259,2
20702,204,4
20704,5776,4
20705,5790,4
20707,3017,5
20709,232,4
20711,8,4
20712,445,3
20713,1761,4
20714,5666,5
20716,904,3
20717,296,3
20718,537,3
20719,2,4
20720,5771,4
20721,5776,4
20723,569,3
20724,529,3
20725,1439,4
20726,428,3
20727,499,3
20728,559,3
20729,941,3
20730,518,3
20731,641,3
20732,499,3
20733,542,3
20734,586,5
20735,5,4
20736,280,5
20737,27,3
20738,1,4
20739,208,4
20740,37,4
20741,5790,4
20743,1633,1
20744,106,2
20746,5771,4
20747,3351,4
20748,634,4
20749,1,4
20750,785,4
20751,19,2
20752,195,3
20753,939,4
20754,427,3
20755,1545,3
20756,13,4
20758,108,4
20759,741,3
20762,1576,4
20763,4037,4
20764,2641,4
20766,16824,3
20767,242,4
20768,330,4
20769,457,1
20770,120,3
20772,2448,4
20773,33,4
20774,11209,4
20776,88,4
20777,321,4
20779,4590,4
20781,169,2
20782,4,4
20783,265,4
20784,41,4
20785,5,4
20786,1420,3
20787,1405,5
20788,5,4
20789,24,4
20790,938,4
20791,22,4
20792,169,3
20793,1179,3
20794,231,4
20795,25,1
20797,21,4
20798,1025,4
20800,5198,3
20801,97,4
20803,112,4
20804,263,2
20805,188,4
20806,20286,3
20808,26,3
20809,27338,4
20811,10020,5
20813,152,1
20814,44,4
20820,199,4
20821,1062,4
20822,301,4
20823,1825,4
20824,10,4
20826,261,4
20827,261,4
20829,508,4
20832,29,1
20833,861,5
20835,28,4
20836,717,3
20837,3340,4
20838,351,4
20839,81,4
20840,6861,4
20841,1429,4
20842,171,4
20843,1500,4
20844,155,4
20845,1,4
20846,496,3
20847,3294,4
20848,111,5
20849,2331,2
20850,13,4
20852,732,4
20853,48,3
20854,1475,3
20855,8,3
20856,139,4
20857,371,4
20858,78,3
20859,105,2
20860,259,4
20861,123,4
20862,204,2
20863,23,4
20864,1133,4
20865,31000,3
20866,1145,4
20867,3216,4
20868,30996,3
20870,1145,4
20874,1145,4
20875,8,4
20876,276,3
20877,55,4
20878,94,4
20879,12,4
20880,153,4
20881,74,5
20882,1145,4
20883,1761,4
20884,133,3
20885,1133,4
20886,1133,4
20888,1133,4
20889,1133,4
20890,246,3
20891,88,4
20894,554,4
20895,192,3
20896,15483,4
20897,30327,3
20898,30329,3
20899,30328,3
20900,29911,3
20901,30328,3
20902,31077,3
20903,31066,3
20904,31070,3
20905,271,5
20906,315,4
20907,2582,2
20908,77,4
20909,220,4
20910,117,4
20911,3,4
20912,54,4
20913,3898,1
20914,6,4
20915,241,1
20916,6875,3
20917,638,4
20918,8499,4
20919,20,5
20923,894,3
20925,118,4
20926,8,4
20927,102,2
20928,250,5
20929,1,4
20930,57,4
20931,196,4
20932,4626,3
20933,3,4
20934,163,4
20935,2630,4
20936,143,4
20937,21,4
20938,97,3
20939,1443,1
20940,113,2
20941,25,4
20943,1145,4
20944,69,3
20945,59,4
20947,1133,4
20948,1133,4
20949,1133,4
20950,31782,3
20951,4760,4
20952,384,4
20954,1981,4
20955,26,5
20956,270,4
20957,1680,5
20958,722,4
20959,92,4
20960,1377,4
20961,32,4
20962,8028,4
20963,361,4
20964,133,3
20965,149,4
20966,4330,5
20967,4208,5
20968,8028,4
20969,9,4
20970,8028,4
20971,6,4
20972,18,4
20973,981,3
20974,34,4
20975,1273,5
20976,8,4
20977,7,4
20978,134,4
20979,67,4
20980,223,4
20981,578,3
20982,13928,3
20983,1099,4
20984,34,4
20985,434,4
20986,129,4
20987,76,4
20988,169,4
20989,9,4
20990,94,4
20991,75,4
20992,2878,4
20993,35,4
20994,842,5
20996,592,4
20997,24,4
20998,182,4
21001,414,4
21002,6280,4
21004,1,4
21005,60,4
21006,953,4
21007,14824,4
21008,5582,5
21009,9,4
21010,62,4
21012,2770,4
21013,722,4
21014,467,4
21015,642,3
21016,135,4
21017,145,4
21018,45,4
21020,3,4
21022,454,4
21023,317,4
21025,66,3
21027,90,4
21030,18,4
21031,28,4
21032,543,4
21033,124,4
21035,650,3
21036,52348,2
21037,911,4
21038,377,5
21039,2,4
21040,8904,4
21041,555,4
21042,4,4
21043,4,4
21044,361,4
21045,1623,4
21046,155,4
21048,112,4
21049,70,4
21051,63,4
21052,142,4
21053,93248,5
21055,37,5
21056,4,4
21057,2608,3
21059,9736,5
21060,342,4
21061,1,4
21062,1137,4
21063,40,4
21065,2674,4
21067,6,4
21068,1818,5
21069,374,5
21071,11128,2
21072,426,2
21073,1192,4
21074,4060,4
21077,19,4
21078,50,4
21079,2760,3
21080,806,4
21081,333,5
21082,383,4
21083,19,4
21084,952,4
21085,517,4
21086,2176,4
21087,992,2
21088,60,4
21089,1133,4
21090,1133,4
21091,1133,4
21092,1133,4
21093,26,1
21094,1653,5
21095,1133,4
21096,28,4
21097,1133,4
21098,42,3
21099,378,4
21100,1405,5
21103,48,3
21104,1405,5
21105,4134,4
21106,1405,5
21107,11,3
21108,1405,5
21109,1405,5
21110,1405,5
21111,240,3
21112,1405,5
21113,1405,5
21114,1405,5
21115,474,4
21117,30,4
21118,53,4
21120,385,4
21121,17025,4
21122,239,4
21123,52,3
21124,19,4
21125,266,4
21126,11,4
21127,5738,1
21128,314,4
21129,510,3
21130,227,4
21131,1,4
21133,3379,4
21134,840,4
21135,5771,4
21137,5771,4
21138,1651,4
21139,5135,4
21140,19,1
21141,81,4
21142,129,3
21143,3204,5
21144,4954,3
21145,3190,5
21146,2626,4
21147,29,4
21148,2189,4
21150,2145,4
21152,28,4
21153,8,3
21154,77,4
21155,1106,1
21156,12,4
21157,259,4
21158,359,4
21159,6930,5
21161,3017,5
21162,29,4
21163,269,4
21164,708,1
21166,37,5
21167,1,4
21171,34088,5
21172,35,4
21174,464,5
21175,8,4
21177,466,4
21178,1,3
21179,895,2
21180,13886,4
21181,1,4
21182,82,1
21184,124,4
21185,136,4
21186,511,5
21187,511,5
21188,511,5
21189,53,3
21190,43310,4
21191,18717,2
21192,45,4
21193,2323,4
21194,194,4
21195,6,4
21197,3340,4
21198,3340,3
21199,3,4
21200,142,5
21201,68,4
21202,20,4
21203,3340,4
21205,10592,4
21206,3340,4
21208,93,4
21209,19,4
21213,2,4
21214,3340,4
21215,9544,5
21216,3340,4
21219,30677,4
21220,24,4
21222,8591,5
21225,4138,4
21226,2404,3
21227,179,4
21229,27,4
21230,2426,4
21231,52,4
21232,2212,4
21233,2227,4
21234,1255,2
21235,148,4
21236,89,4
21237,2263,4
21238,145,4
21239,33264,4
21240,73406,5
21241,3997,3
21242,6990,3
21243,110,4
21244,8892,4
21245,975,5
21246,26,4
21247,81,4
21249,14707,1
21250,1,4
21251,605,4
21252,121,4
21253,407,4
21254,30,4
21255,271,4
21256,50,3
21257,3635,3
21258,23,4
21259,227,4
21260,40,3
21261,192,4
21262,209,4
21263,22,4
21265,1024,4
21266,192,4
21267,65,4
21268,37,4
21269,18365,1
21270,7,4
21272,194,4
21274,228,4
21275,142,4
21278,27,4
21279,327,3
21280,520,4
21281,15,4
21282,21,4
21284,24,4
21285,422,2
21286,80,4
21287,85,5
21288,165,4
21289,19,4
21290,1868,4
21291,7448,5
21295,138,4
21296,2504,4
21297,46,4
21298,30,3
21299,1441,4
21301,2,4
21304,14,4
21305,79,4
21308,548,4
21309,249,3
21310,1401,4
21311,30,4
21312,3255,3
21313,465,4
21314,1031,3
21315,29635,4
21317,187,4
21318,13,1
21319,64,5
21321,2202,4
21322,620,3
21323,4,4
21324,822,4
21328,109,4
21329,424,3
21330,31,4
21331,5,3
21334,9803,5
21335,1,4
21336,29,2
21337,984,4
21338,34,4
21339,6915,1
21340,15892,5
21341,97,4
21342,56,2
21343,684,4
21344,213,4
21345,125,1
21346,614,4
21347,2225,4
21348,4657,5
21349,36,4
21356,519,4
21357,2890,4
21358,8777,4
21359,111,5
21360,10,4
21361,30,4
21362,782,3
21363,1162,3
21364,5427,3
21365,2983,4
21366,64,5
21367,31,4
21369,156,4
21371,123,3
21372,39452,4
21374,8,4
21376,56,4
21378,4147,3
21379,31,4
21380,815,4
21381,52,4
21382,3,4
21383,33,4
21386,14,4
21387,27337,5
21388,26,4
21390,6,4
21391,9,4
21392,34,3
21393,86,5
21395,1081,2
21396,76,4
21397,1985,4
21398,17,4
21399,1081,4
21400,25,3
21401,3,4
21402,6,4
21403,1225,3
21404,3778,4
21405,13622,1
21407,12,2
21408,454,3
21409,183,4
21410,1745,4
21411,48,4
21412,569,4
21413,856,4
21414,170,4
21415,5239,3
21416,12,4
21417,411,3
21418,1,4
21419,3820,5
21420,1100,3
21421,1139,1
21422,32,4
21423,7,4
21424,173,4
21425,258,3
21426,262,4
21427,50,4
21428,83,3
21429,42132,5
21430,51,4
21431,1136,5
21432,6483,5
21434,82,4
21435,242,4
21436,3602,4
21437,1587,4
21438,75,4
21439,1049,4
21440,63,4
21442,57,5
21443,54,3
21445,292,3
21446,6,4
21448,1727,3
21449,2076,5
21450,44,4
21451,33,4
21452,2390,4
21453,778,3
21454,668,3
21455,431,3
21456,8777,4
21457,8777,4
21458,8777,4
21459,8777,4
21460,8777,4
21461,8777,4
21462,8777,4
21463,8777,4
21464,8777,4
21465,2509,4
21466,74,4
21467,615,4
21468,703,3
21470,2091,4
21472,108,4
21474,7,4
21476,1509,4
21478,87,3
21479,74,4
21480,123,5
21482,9591,4
21483,102,3
21484,10029,1
21485,1049,4
21487,5407,4
21488,15,4
21489,18,4
21490,3048,4
21491,37205,2
21492,602,3
21493,154,1
21495,69,4
21496,133,4
21497,68,4
21500,43,4
21501,1312,2
21503,806,5
21504,1358,4
21505,172,3
21506,840,4
21507,6,4
21508,140,4
21509,5,4
21510,176,4
21511,17,4
21512,1220,4
21513,7,4
21514,2,4
21515,150,3
21516,1838,4
21518,372,4
21519,18917,3
21520,472,3
21521,2235,1
21522,4197,4
21523,166,4
21524,4,4
21525,487,5
21526,2,3
21527,44,4
21528,10,4
21530,535,3
21532,1020,4
21533,556,4
21534,14,4
21536,29,1
21537,7799,3
21538,1221,4
21539,193,4
21540,194,4
21541,49,5
21542,14,3
21545,19,4
21548,84,4
21549,841,4
21550,40,2
21551,1404,4
21552,37,4
21553,15440,5
21554,2772,4
21555,386,4
21556,70,4
21557,129,3
21558,5,4
21559,913,4
21560,15469,5
21561,15450,5
21562,15401,5
21563,27,4
21564,24,1
21566,4089,4
21567,48,4
21568,1422,4
21569,364,4
21571,73,4
21572,14,4
21573,27,4
21574,17,4
21576,657,3
21577,5,4
21578,9,3
21580,1146,4
21581,61,4
21582,7,4
21584,37,4
21585,3122,3
21586,2618,3
21588,6188,4
21592,4,4
21594,721,3
21595,1251,4
21596,1161,4
21597,129,5
21598,1262,4
21599,312,4
21600,4,4
21601,19,3
21602,2509,4
21603,64,4
21604,6833,1
21605,17,4
21606,345,3
21607,7,4
21608,8,4
21610,264,4
21611,6222,4
21612,6077,5
21613,522,5
21615,199,4
21616,60,3
21617,9,4
21618,247,4
21619,91,3
21620,25832,4
21621,27,4
21622,12758,2
21623,4923,4
21624,172,4
21625,625,3
21627,29,4
21629,91,4
21630,28,3
21631,2,4
21632,2009,5
21633,30,4
21635,5006,3
21636,5840,2
21637,59543,4
21638,334,4
21639,166,4
21640,59543,4
21641,6064,2
21642,232,4
21643,443,4
21644,1293,4
21646,1324,3
21647,149,4
21649,118949,3
21651,28408,4
21652,8150,4
21655,1208,4
21656,214,4
21658,4491,4
21659,60,5
21660,8,4
21661,446,3
21662,74,3
21663,287,5
21664,64,4
21665,546,3
21666,561,3
21667,527,3
21668,60,4
21669,619,3
21671,450,3
21672,23,4
21673,218,3
21674,422,3
21675,141,4
21676,159,4
21677,197,3
21678,88,4
21679,6318,4
21680,1,4
21681,87,4
21682,10,4
21683,2596,4
21686,23,4
21687,15,2
21688,11833,4
21689,209,4
21690,55,4
21691,4,4
21692,8,4
21694,18,2
21696,1037,4
21698,1456,3
21699,98,4
21700,2,4
21701,1861,3
21702,40,4
21703,493,3
21704,313,4
21705,8351,3
21706,56,1
21707,567,3
21708,545,3
21709,395,4
21710,445,3
21713,643,3
21715,52,4
21716,33,4
